"Gene","Var1"
"AMIGO1","Astrocyte_Cahoy_all"
"POMT1","Astrocyte_Cahoy_all"
"PCCB","Astrocyte_Cahoy_all"
"PEX16","Astrocyte_Cahoy_all"
"C22orf23","Astrocyte_Cahoy_all"
"F730014I05RIK","Astrocyte_Cahoy_all"
"OSGEPL1","Astrocyte_Cahoy_all"
"TGDS","Astrocyte_Cahoy_all"
"THEM2","Astrocyte_Cahoy_all"
"MPV17","Astrocyte_Cahoy_all"
"DPF3","Astrocyte_Cahoy_all"
"TM9SF2","Astrocyte_Cahoy_all"
"LMAN2","Astrocyte_Cahoy_all"
"B2M","Astrocyte_Cahoy_all"
"D10ERTD322E","Astrocyte_Cahoy_all"
"PABPC1","Astrocyte_Cahoy_all"
"SLC25A16","Astrocyte_Cahoy_all"
"ALAS1","Astrocyte_Cahoy_all"
"5430405N12RIK","Astrocyte_Cahoy_all"
"SIRT3","Astrocyte_Cahoy_all"
"PEX3","Astrocyte_Cahoy_all"
"SERPINB9","Astrocyte_Cahoy_all"
"D430047L21RIK","Astrocyte_Cahoy_all"
"SACM1L","Astrocyte_Cahoy_all"
"TMOD3","Astrocyte_Cahoy_all"
"RNF103","Astrocyte_Cahoy_all"
"MGC4172","Astrocyte_Cahoy_all"
"KIAA1467","Astrocyte_Cahoy_all"
"OTUD1","Astrocyte_Cahoy_all"
"UTP6","Astrocyte_Cahoy_all"
"LSM6","Astrocyte_Cahoy_all"
"CD320","Astrocyte_Cahoy_all"
"5830404H04RIK","Astrocyte_Cahoy_all"
"RHOC","Astrocyte_Cahoy_all"
"RSAD2","Astrocyte_Cahoy_all"
"PDZD11","Astrocyte_Cahoy_all"
"2210403K04RIK","Astrocyte_Cahoy_all"
"SEPT10","Astrocyte_Cahoy_all"
"AK2","Astrocyte_Cahoy_all"
"THUMPD2","Astrocyte_Cahoy_all"
"BRD8","Astrocyte_Cahoy_all"
"0610008C08RIK","Astrocyte_Cahoy_all"
"ZIC2","Astrocyte_Cahoy_all"
"POFUT2","Astrocyte_Cahoy_all"
"DUSP6","Astrocyte_Cahoy_all"
"FAM19A5","Astrocyte_Cahoy_all"
"PFAS","Astrocyte_Cahoy_all"
"METTL9","Astrocyte_Cahoy_all"
"EIF4G3","Astrocyte_Cahoy_all"
"RDH14","Astrocyte_Cahoy_all"
"DGCR6","Astrocyte_Cahoy_all"
"GLS","Astrocyte_Cahoy_all"
"SLC30A5","Astrocyte_Cahoy_all"
"TGFB3","Astrocyte_Cahoy_all"
"DNAHC7C","Astrocyte_Cahoy_all"
"TMEM34","Astrocyte_Cahoy_all"
"AXUD1","Astrocyte_Cahoy_all"
"AW215868","Astrocyte_Cahoy_all"
"FLJ11151","Astrocyte_Cahoy_all"
"CAD","Astrocyte_Cahoy_all"
"JARID1A","Astrocyte_Cahoy_all"
"HSPA2","Astrocyte_Cahoy_all"
"GRAMD3","Astrocyte_Cahoy_all"
"C6orf206","Astrocyte_Cahoy_all"
"PRKAG1","Astrocyte_Cahoy_all"
"SRGAP3","Astrocyte_Cahoy_all"
"VPS54","Astrocyte_Cahoy_all"
"FARP2","Astrocyte_Cahoy_all"
"SLC19A2","Astrocyte_Cahoy_all"
"SFRS4","Astrocyte_Cahoy_all"
"EHD2","Astrocyte_Cahoy_all"
"MAT2A","Astrocyte_Cahoy_all"
"SLA/LP","Astrocyte_Cahoy_all"
"CDC73","Astrocyte_Cahoy_all"
"TMEM106C","Astrocyte_Cahoy_all"
"MRPL22","Astrocyte_Cahoy_all"
"ZNF306","Astrocyte_Cahoy_all"
"ANKS3","Astrocyte_Cahoy_all"
"HLA-DRB1","Astrocyte_Cahoy_all"
"TROVE2","Astrocyte_Cahoy_all"
"BC022687","Astrocyte_Cahoy_all"
"KLF2","Astrocyte_Cahoy_all"
"PRKRA","Astrocyte_Cahoy_all"
"ACP6","Astrocyte_Cahoy_all"
"MFAP3","Astrocyte_Cahoy_all"
"COMT","Astrocyte_Cahoy_all"
"DHX33","Astrocyte_Cahoy_all"
"IPO8","Astrocyte_Cahoy_all"
"AP1S2","Astrocyte_Cahoy_all"
"C1QTNF6","Astrocyte_Cahoy_all"
"ECE2","Astrocyte_Cahoy_all"
"C20orf24","Astrocyte_Cahoy_all"
"TMEM29","Astrocyte_Cahoy_all"
"GPR173","Astrocyte_Cahoy_all"
"VTI1A","Astrocyte_Cahoy_all"
"RNF121","Astrocyte_Cahoy_all"
"RIC3","Astrocyte_Cahoy_all"
"A230051G13RIK","Astrocyte_Cahoy_all"
"SLC29A2","Astrocyte_Cahoy_all"
"CBX5","Astrocyte_Cahoy_all"
"2210419D22RIK","Astrocyte_Cahoy_all"
"YES1","Astrocyte_Cahoy_all"
"CHD1L","Astrocyte_Cahoy_all"
"FAM36A","Astrocyte_Cahoy_all"
"COL5A2","Astrocyte_Cahoy_all"
"SRR","Astrocyte_Cahoy_all"
"EG622320","Astrocyte_Cahoy_all"
"RAB43","Astrocyte_Cahoy_all"
"PKD1","Astrocyte_Cahoy_all"
"LOC441376","Astrocyte_Cahoy_all"
"ZC3H6","Astrocyte_Cahoy_all"
"9030204A07RIK","Astrocyte_Cahoy_all"
"4832420A03RIK","Astrocyte_Cahoy_all"
"A330048O09RIK","Astrocyte_Cahoy_all"
"ARHGAP27","Astrocyte_Cahoy_all"
"CWF19L2","Astrocyte_Cahoy_all"
"SMPD4","Astrocyte_Cahoy_all"
"SFMBT2","Astrocyte_Cahoy_all"
"D2HGDH","Astrocyte_Cahoy_all"
"CYP20A1","Astrocyte_Cahoy_all"
"C1orf51","Astrocyte_Cahoy_all"
"C14orf73","Astrocyte_Cahoy_all"
"D530037H12RIK","Astrocyte_Cahoy_all"
"CNOT10","Astrocyte_Cahoy_all"
"LRPAP1","Astrocyte_Cahoy_all"
"PTEN","Astrocyte_Cahoy_all"
"AFG3L1","Astrocyte_Cahoy_all"
"CLASP2","Astrocyte_Cahoy_all"
"ANTXR2","Astrocyte_Cahoy_all"
"MAGED2","Astrocyte_Cahoy_all"
"RUTBC1","Astrocyte_Cahoy_all"
"EEA1","Astrocyte_Cahoy_all"
"INSR","Astrocyte_Cahoy_all"
"IARS2","Astrocyte_Cahoy_all"
"MRPS6","Astrocyte_Cahoy_all"
"ASB13","Astrocyte_Cahoy_all"
"POLDIP2","Astrocyte_Cahoy_all"
"MAOA","Astrocyte_Cahoy_all"
"METTL5","Astrocyte_Cahoy_all"
"GCAT","Astrocyte_Cahoy_all"
"DNER","Astrocyte_Cahoy_all"
"FAM32A","Astrocyte_Cahoy_all"
"UBE2L3","Astrocyte_Cahoy_all"
"TMEM142C","Astrocyte_Cahoy_all"
"MRPL28","Astrocyte_Cahoy_all"
"C2orf30","Astrocyte_Cahoy_all"
"PPIG","Astrocyte_Cahoy_all"
"GBAS","Astrocyte_Cahoy_all"
"C9orf140","Astrocyte_Cahoy_all"
"SMC5","Astrocyte_Cahoy_all"
"ARMET","Astrocyte_Cahoy_all"
"D2BWG1335E","Astrocyte_Cahoy_all"
"C19orf10","Astrocyte_Cahoy_all"
"TRA16","Astrocyte_Cahoy_all"
"3110021A11RIK","Astrocyte_Cahoy_all"
"LIME1","Astrocyte_Cahoy_all"
"ABCD4","Astrocyte_Cahoy_all"
"FHL1","Astrocyte_Cahoy_all"
"CCDC127","Astrocyte_Cahoy_all"
"GCA","Astrocyte_Cahoy_all"
"RNF144","Astrocyte_Cahoy_all"
"MAGEH1","Astrocyte_Cahoy_all"
"1700021P22RIK","Astrocyte_Cahoy_all"
"GALNTL2","Astrocyte_Cahoy_all"
"ABHD11","Astrocyte_Cahoy_all"
"FAM54B","Astrocyte_Cahoy_all"
"D930028F11RIK","Astrocyte_Cahoy_all"
"LDLR","Astrocyte_Cahoy_all"
"MOG","Oligodendrocyte_Cahoy_all"
"MOBP","Oligodendrocyte_Cahoy_all"
"9630013A20RIK","Oligodendrocyte_Cahoy_all"
"AI314604","Oligodendrocyte_Cahoy_all"
"UGT8","Oligodendrocyte_Cahoy_all"
"KIAA1189","Oligodendrocyte_Cahoy_all"
"ENPP6","Oligodendrocyte_Cahoy_all"
"CLDN11","Oligodendrocyte_Cahoy_all"
"ICHTHYIN","Oligodendrocyte_Cahoy_all"
"MAG","Oligodendrocyte_Cahoy_all"
"PLEKHH1","Oligodendrocyte_Cahoy_all"
"GM98","Oligodendrocyte_Cahoy_all"
"TMEM10","Oligodendrocyte_Cahoy_all"
"FA2H","Oligodendrocyte_Cahoy_all"
"SGK2","Oligodendrocyte_Cahoy_all"
"IL23A","Oligodendrocyte_Cahoy_all"
"6330530A05RIK","Oligodendrocyte_Cahoy_all"
"EDG8","Oligodendrocyte_Cahoy_all"
"MBP","Oligodendrocyte_Cahoy_all"
"TF","Oligodendrocyte_Cahoy_all"
"GPR62","Oligodendrocyte_Cahoy_all"
"TSPAN2","Oligodendrocyte_Cahoy_all"
"MAL","Oligodendrocyte_Cahoy_all"
"ERBB3","Oligodendrocyte_Cahoy_all"
"ADAMTS4","Oligodendrocyte_Cahoy_all"
"ELOVL7","Oligodendrocyte_Cahoy_all"
"PPP1R14A","Oligodendrocyte_Cahoy_all"
"PLP1","Oligodendrocyte_Cahoy_all"
"PLXNB3","Oligodendrocyte_Cahoy_all"
"A230069A22RIK","Oligodendrocyte_Cahoy_all"
"GAL3ST1","Oligodendrocyte_Cahoy_all"
"BCAS1","Oligodendrocyte_Cahoy_all"
"SRPK3","Oligodendrocyte_Cahoy_all"
"GJA12","Oligodendrocyte_Cahoy_all"
"1700047M11RIK","Oligodendrocyte_Cahoy_all"
"CPM","Oligodendrocyte_Cahoy_all"
"EVI2A","Oligodendrocyte_Cahoy_all"
"PLA2G4A","Oligodendrocyte_Cahoy_all"
"GSN","Oligodendrocyte_Cahoy_all"
"PRKCQ","Oligodendrocyte_Cahoy_all"
"SEMA3D","Oligodendrocyte_Cahoy_all"
"GALNT6","Oligodendrocyte_Cahoy_all"
"PDLIM2","Oligodendrocyte_Cahoy_all"
"RFFL","Oligodendrocyte_Cahoy_all"
"GPR17","Oligodendrocyte_Cahoy_all"
"4930452G13RIK","Oligodendrocyte_Cahoy_all"
"HAPLN2","Oligodendrocyte_Cahoy_all"
"GJB1","Oligodendrocyte_Cahoy_all"
"SFT2D1","Oligodendrocyte_Cahoy_all"
"LGI3","Oligodendrocyte_Cahoy_all"
"NKX6-2","Oligodendrocyte_Cahoy_all"
"SOX10","Oligodendrocyte_Cahoy_all"
"EDG2","Oligodendrocyte_Cahoy_all"
"ADSSL1","Oligodendrocyte_Cahoy_all"
"GJE1","Oligodendrocyte_Cahoy_all"
"SLC45A3","Oligodendrocyte_Cahoy_all"
"ANLN","Oligodendrocyte_Cahoy_all"
"TNNI1","Oligodendrocyte_Cahoy_all"
"8430436F23RIK","Oligodendrocyte_Cahoy_all"
"PLLP","Oligodendrocyte_Cahoy_all"
"CYP27A1","Oligodendrocyte_Cahoy_all"
"KNDC1","Oligodendrocyte_Cahoy_all"
"DOCK10","Oligodendrocyte_Cahoy_all"
"BB120497","Oligodendrocyte_Cahoy_all"
"4833411O04RIK","Oligodendrocyte_Cahoy_all"
"5730559C18RIK","Oligodendrocyte_Cahoy_all"
"E130308A19RIK","Oligodendrocyte_Cahoy_all"
"CHN2","Oligodendrocyte_Cahoy_all"
"IL1RAP","Oligodendrocyte_Cahoy_all"
"ST18","Oligodendrocyte_Cahoy_all"
"2810468N07RIK","Oligodendrocyte_Cahoy_all"
"C030030A07RIK","Oligodendrocyte_Cahoy_all"
"MYO1D","Oligodendrocyte_Cahoy_all"
"CPOX","Oligodendrocyte_Cahoy_all"
"PPAP2C","Oligodendrocyte_Cahoy_all"
"CNP","Oligodendrocyte_Cahoy_all"
"UNC5B","Oligodendrocyte_Cahoy_all"
"DDC","Oligodendrocyte_Cahoy_all"
"TRIM59","Oligodendrocyte_Cahoy_all"
"PHLDB1","Oligodendrocyte_Cahoy_all"
"BFSP2","Oligodendrocyte_Cahoy_all"
"BMP4","Oligodendrocyte_Cahoy_all"
"MATN1","Oligodendrocyte_Cahoy_all"
"TMEFF2","Oligodendrocyte_Cahoy_all"
"RNF122","Oligodendrocyte_Cahoy_all"
"ICK","Oligodendrocyte_Cahoy_all"
"ARPC1B","Oligodendrocyte_Cahoy_all"
"NFASC","Oligodendrocyte_Cahoy_all"
"CNTN1","Oligodendrocyte_Cahoy_all"
"CLDN14","Oligodendrocyte_Cahoy_all"
"LOC113230","Oligodendrocyte_Cahoy_all"
"CA14","Oligodendrocyte_Cahoy_all"
"SLC12A2","Oligodendrocyte_Cahoy_all"
"LIMS2","Oligodendrocyte_Cahoy_all"
"LOC544710","Oligodendrocyte_Cahoy_all"
"TMEM182","Oligodendrocyte_Cahoy_all"
"DCT","Oligodendrocyte_Cahoy_all"
"HHIP","Oligodendrocyte_Cahoy_all"
"KCNA1","Oligodendrocyte_Cahoy_all"
"C16orf70","Oligodendrocyte_Cahoy_all"
"E330034G19RIK","Oligodendrocyte_Cahoy_all"
"EG626058","Oligodendrocyte_Cahoy_all"
"TMEM63A","Oligodendrocyte_Cahoy_all"
"BACE2","Oligodendrocyte_Cahoy_all"
"TMEM141","Oligodendrocyte_Cahoy_all"
"PCTK3","Oligodendrocyte_Cahoy_all"
"JOSD2","Oligodendrocyte_Cahoy_all"
"TMEM163","Oligodendrocyte_Cahoy_all"
"SLC44A1","Oligodendrocyte_Cahoy_all"
"GPR37","Oligodendrocyte_Cahoy_all"
"GRIK5","Oligodendrocyte_Cahoy_all"
"BMF","Oligodendrocyte_Cahoy_all"
"FLJ14213","Oligodendrocyte_Cahoy_all"
"CP110","Oligodendrocyte_Cahoy_all"
"MAP6D1","Oligodendrocyte_Cahoy_all"
"TMEM2","Oligodendrocyte_Cahoy_all"
"ILF2","Oligodendrocyte_Cahoy_all"
"PPP1R16B","Oligodendrocyte_Cahoy_all"
"ASPA","Oligodendrocyte_Cahoy_all"
"KIAA1026","Oligodendrocyte_Cahoy_all"
"OTUD7B","Oligodendrocyte_Cahoy_all"
"EML1","Oligodendrocyte_Cahoy_all"
"KIAA0256","Oligodendrocyte_Cahoy_all"
"RAP1A","Oligodendrocyte_Cahoy_all"
"GLTP","Oligodendrocyte_Cahoy_all"
"ELOVL1","Oligodendrocyte_Cahoy_all"
"5430435G22RIK","Oligodendrocyte_Cahoy_all"
"ARSG","Oligodendrocyte_Cahoy_all"
"RHOG","Oligodendrocyte_Cahoy_all"
"ELL2","Oligodendrocyte_Cahoy_all"
"MAN1A1","Oligodendrocyte_Cahoy_all"
"ATP10B","Oligodendrocyte_Cahoy_all"
"B230215L15RIK","Oligodendrocyte_Cahoy_all"
"ARHGEF10","Oligodendrocyte_Cahoy_all"
"APOD","Oligodendrocyte_Cahoy_all"
"SH3GL3","Oligodendrocyte_Cahoy_all"
"WDR26","Oligodendrocyte_Cahoy_all"
"CLGN","Oligodendrocyte_Cahoy_all"
"TMEM16D","Oligodendrocyte_Cahoy_all"
"RTKN","Oligodendrocyte_Cahoy_all"
"GAMT","Oligodendrocyte_Cahoy_all"
"NKX2-2","Oligodendrocyte_Cahoy_all"
"SEMA5A","Oligodendrocyte_Cahoy_all"
"PCDH9","Oligodendrocyte_Cahoy_all"
"KLHL4","Oligodendrocyte_Cahoy_all"
"PRAMEL3","Oligodendrocyte_Cahoy_all"
"XRCC3","Oligodendrocyte_Cahoy_all"
"MCAM","Oligodendrocyte_Cahoy_all"
"MAP7","Oligodendrocyte_Cahoy_all"
"NINJ2","Oligodendrocyte_Cahoy_all"
"TRIM36","Oligodendrocyte_Cahoy_all"
"FBXO32","Oligodendrocyte_Cahoy_all"
"FAM57A","Oligodendrocyte_Cahoy_all"
"C920006O11RIK","Oligodendrocyte_Cahoy_all"
"GRB14","Oligodendrocyte_Cahoy_all"
"A930009A15RIK","Oligodendrocyte_Cahoy_all"
"IL12RB1","Oligodendrocyte_Cahoy_all"
"COL20A1","Oligodendrocyte_Cahoy_all"
"TPPP","Oligodendrocyte_Cahoy_all"
"PARVB","Oligodendrocyte_Cahoy_all"
"CNKSR3","Oligodendrocyte_Cahoy_all"
"COLEC11","Oligodendrocyte_Cahoy_all"
"LDLRAP1","Oligodendrocyte_Cahoy_all"
"JAM3","Oligodendrocyte_Cahoy_all"
"RASGEF1B","Oligodendrocyte_Cahoy_all"
"TMOD1","Oligodendrocyte_Cahoy_all"
"GNG8","Oligodendrocyte_Cahoy_all"
"YPEL2","Oligodendrocyte_Cahoy_all"
"CRYAB","Oligodendrocyte_Cahoy_all"
"SEPT4","Oligodendrocyte_Cahoy_all"
"INSC","Oligodendrocyte_Cahoy_all"
"TMEM159","Oligodendrocyte_Cahoy_all"
"SNX6","Oligodendrocyte_Cahoy_all"
"SYNJ2","Oligodendrocyte_Cahoy_all"
"UST","Oligodendrocyte_Cahoy_all"
"WIPF1","Oligodendrocyte_Cahoy_all"
"RRAS2","Oligodendrocyte_Cahoy_all"
"BB078305","Oligodendrocyte_Cahoy_all"
"NDRG1","Oligodendrocyte_Cahoy_all"
"ALOX5","Oligodendrocyte_Cahoy_all"
"C1QA","Oligodendrocyte_Cahoy_all"
"PLEKHA2","Oligodendrocyte_Cahoy_all"
"PIGA","Oligodendrocyte_Cahoy_all"
"LITAF","Oligodendrocyte_Cahoy_all"
"4632411J06RIK","Oligodendrocyte_Cahoy_all"
"FKSG44","Oligodendrocyte_Cahoy_all"
"EPB41L3","Oligodendrocyte_Cahoy_all"
"MGP","Oligodendrocyte_Cahoy_all"
"MICALL1","Oligodendrocyte_Cahoy_all"
"PHLDA3","Oligodendrocyte_Cahoy_all"
"TSPAN15","Oligodendrocyte_Cahoy_all"
"1700012A16RIK","Oligodendrocyte_Cahoy_all"
"SMAD7","Oligodendrocyte_Cahoy_all"
"SIRT2","Oligodendrocyte_Cahoy_all"
"CCNYL1","Oligodendrocyte_Cahoy_all"
"ST6GALNAC3","Oligodendrocyte_Cahoy_all"
"PACS2","Oligodendrocyte_Cahoy_all"
"LECT1","Oligodendrocyte_Cahoy_all"
"2700046A07RIK","Oligodendrocyte_Cahoy_all"
"SRD5A1","Oligodendrocyte_Cahoy_all"
"ENPP2","Oligodendrocyte_Cahoy_all"
"ZDHHC9","Oligodendrocyte_Cahoy_all"
"BIN1","Oligodendrocyte_Cahoy_all"
"SYTL2","Oligodendrocyte_Cahoy_all"
"C9orf89","Oligodendrocyte_Cahoy_all"
"TACSTD1","Oligodendrocyte_Cahoy_all"
"DBNDD2","Oligodendrocyte_Cahoy_all"
"ACSL1","Oligodendrocyte_Cahoy_all"
"PYCR1","Oligodendrocyte_Cahoy_all"
"PTTG1","Oligodendrocyte_Cahoy_all"
"ZNF536","Oligodendrocyte_Cahoy_all"
"SERINC5","Oligodendrocyte_Cahoy_all"
"PIK3R3","Oligodendrocyte_Cahoy_all"
"FAM77C","Oligodendrocyte_Cahoy_all"
"TMCC3","Oligodendrocyte_Cahoy_all"
"LASS2","Oligodendrocyte_Cahoy_all"
"CTSS","Oligodendrocyte_Cahoy_all"
"MITF","Oligodendrocyte_Cahoy_all"
"LHFPL3","Oligodendrocyte_Cahoy_all"
"GSS","Oligodendrocyte_Cahoy_all"
"C10orf22","Oligodendrocyte_Cahoy_all"
"PTPRD","Oligodendrocyte_Cahoy_all"
"EMILIN2","Oligodendrocyte_Cahoy_all"
"SLC24A2","Oligodendrocyte_Cahoy_all"
"BRCA1","Oligodendrocyte_Cahoy_all"
"LRRN1","Oligodendrocyte_Cahoy_all"
"LCORL","Oligodendrocyte_Cahoy_all"
"OPCML","Oligodendrocyte_Cahoy_all"
"SUSD5","Oligodendrocyte_Cahoy_all"
"E2F8","Oligodendrocyte_Cahoy_all"
"CAPN5","Oligodendrocyte_Cahoy_all"
"CDC42EP2","Oligodendrocyte_Cahoy_all"
"LOC402665","Oligodendrocyte_Cahoy_all"
"FAM122B","Oligodendrocyte_Cahoy_all"
"SEPT7","Oligodendrocyte_Cahoy_all"
"5330421F07RIK","Oligodendrocyte_Cahoy_all"
"HN1L","Oligodendrocyte_Cahoy_all"
"TES","Oligodendrocyte_Cahoy_all"
"PDGFRA","Oligodendrocyte_Cahoy_all"
"KLK6","Oligodendrocyte_Cahoy_all"
"AYTL1","Oligodendrocyte_Cahoy_all"
"AATK","Oligodendrocyte_Cahoy_all"
"PRKCZ","Oligodendrocyte_Cahoy_all"
"MATN4","Oligodendrocyte_Cahoy_all"
"9530059O14RIK","Oligodendrocyte_Cahoy_all"
"RAB33A","Oligodendrocyte_Cahoy_all"
"NDRL","Oligodendrocyte_Cahoy_all"
"PTPRE","Oligodendrocyte_Cahoy_all"
"RIMS2","Oligodendrocyte_Cahoy_all"
"ANK3","Oligodendrocyte_Cahoy_all"
"ZDHHC14","Oligodendrocyte_Cahoy_all"
"3632451O06RIK","Oligodendrocyte_Cahoy_all"
"PDE8A","Oligodendrocyte_Cahoy_all"
"PUS7","Oligodendrocyte_Cahoy_all"
"AA536743","Oligodendrocyte_Cahoy_all"
"BB125219","Oligodendrocyte_Cahoy_all"
"TNS3","Oligodendrocyte_Cahoy_all"
"AW456874","Oligodendrocyte_Cahoy_all"
"NOD1","Oligodendrocyte_Cahoy_all"
"PSTPIP2","Oligodendrocyte_Cahoy_all"
"CLIC4","Oligodendrocyte_Cahoy_all"
"SETD8","Oligodendrocyte_Cahoy_all"
"TMOD2","Oligodendrocyte_Cahoy_all"
"OLIG2","Oligodendrocyte_Cahoy_all"
"ENPP4","Oligodendrocyte_Cahoy_all"
"GM410","Oligodendrocyte_Cahoy_all"
"ZNF365","Oligodendrocyte_Cahoy_all"
"TMCC2","Oligodendrocyte_Cahoy_all"
"SLC22A21","Oligodendrocyte_Cahoy_all"
"C21orf91","Oligodendrocyte_Cahoy_all"
"KIAA0251","Oligodendrocyte_Cahoy_all"
"CD82","Oligodendrocyte_Cahoy_all"
"CGI-38","Oligodendrocyte_Cahoy_all"
"SLAIN1","Oligodendrocyte_Cahoy_all"
"SH3BP4","Oligodendrocyte_Cahoy_all"
"PLEKHA1","Oligodendrocyte_Cahoy_all"
"TPD52","Oligodendrocyte_Cahoy_all"
"TMEM123","Oligodendrocyte_Cahoy_all"
"POLR3E","Oligodendrocyte_Cahoy_all"
"KIAA1394","Oligodendrocyte_Cahoy_all"
"TULP4","Oligodendrocyte_Cahoy_all"
"TUBB4","Oligodendrocyte_Cahoy_all"
"AGPAT4","Oligodendrocyte_Cahoy_all"
"C22orf9","Oligodendrocyte_Cahoy_all"
"SHC4","Oligodendrocyte_Cahoy_all"
"RICTOR","Oligodendrocyte_Cahoy_all"
"LOC124976","Oligodendrocyte_Cahoy_all"
"GSTO1","Oligodendrocyte_Cahoy_all"
"TM7SF3","Oligodendrocyte_Cahoy_all"
"BACE1","Oligodendrocyte_Cahoy_all"
"DKFZp761P0423","Oligodendrocyte_Cahoy_all"
"TMEM108","Oligodendrocyte_Cahoy_all"
"CTSK","Oligodendrocyte_Cahoy_all"
"ENDOD1","Oligodendrocyte_Cahoy_all"
"RTN4","Oligodendrocyte_Cahoy_all"
"DUSP9","Oligodendrocyte_Cahoy_all"
"C1QB","Oligodendrocyte_Cahoy_all"
"NCAM2","Oligodendrocyte_Cahoy_all"
"PLCL1","Oligodendrocyte_Cahoy_all"
"CDR2","Oligodendrocyte_Cahoy_all"
"KIAA1644","Oligodendrocyte_Cahoy_all"
"DMRTA1","Oligodendrocyte_Cahoy_all"
"EFS","Oligodendrocyte_Cahoy_all"
"NUDT4","Oligodendrocyte_Cahoy_all"
"GAB1","Oligodendrocyte_Cahoy_all"
"DYNLL2","Oligodendrocyte_Cahoy_all"
"ANKS1B","Oligodendrocyte_Cahoy_all"
"A930037G23RIK","Oligodendrocyte_Cahoy_all"
"C1QC","Oligodendrocyte_Cahoy_all"
"COL9A3","Oligodendrocyte_Cahoy_all"
"ITGB4","Oligodendrocyte_Cahoy_all"
"DOCK5","Oligodendrocyte_Cahoy_all"
"C9orf91","Oligodendrocyte_Cahoy_all"
"FRMD5","Oligodendrocyte_Cahoy_all"
"SEMA4D","Oligodendrocyte_Cahoy_all"
"SFT2D3","Oligodendrocyte_Cahoy_all"
"MPZL1","Oligodendrocyte_Cahoy_all"
"NRM","Oligodendrocyte_Cahoy_all"
"SOX8","Oligodendrocyte_Cahoy_all"
"SLC1A1","Oligodendrocyte_Cahoy_all"
"LIMA1","Oligodendrocyte_Cahoy_all"
"CCDC89","Oligodendrocyte_Cahoy_all"
"QPCT","Oligodendrocyte_Cahoy_all"
"KLHL2","Oligodendrocyte_Cahoy_all"
"ELOVL6","Oligodendrocyte_Cahoy_all"
"CHST8","Oligodendrocyte_Cahoy_all"
"KIAA0280","Oligodendrocyte_Cahoy_all"
"PLK3","Oligodendrocyte_Cahoy_all"
"CLDND1","Oligodendrocyte_Cahoy_all"
"AI854107","Oligodendrocyte_Cahoy_all"
"MARCH8","Oligodendrocyte_Cahoy_all"
"PCDH7","Oligodendrocyte_Cahoy_all"
"FUT10","Oligodendrocyte_Cahoy_all"
"NMRAL1","Oligodendrocyte_Cahoy_all"
"TSPAN17","Oligodendrocyte_Cahoy_all"
"BC030863","Oligodendrocyte_Cahoy_all"
"RSF1","Oligodendrocyte_Cahoy_all"
"LOC665155","Oligodendrocyte_Cahoy_all"
"FAM102A","Oligodendrocyte_Cahoy_all"
"CENTG2","Oligodendrocyte_Cahoy_all"
"TMEM117","Oligodendrocyte_Cahoy_all"
"6330417G02RIK","Oligodendrocyte_Cahoy_all"
"STXBP6","Oligodendrocyte_Cahoy_all"
"A230009B12RIK","Oligodendrocyte_Cahoy_all"
"NFE2L3","Oligodendrocyte_Cahoy_all"
"CARHSP1","Oligodendrocyte_Cahoy_all"
"FLJ32363","Oligodendrocyte_Cahoy_all"
"SLC6A8","Oligodendrocyte_Cahoy_all"
"FAM53B","Oligodendrocyte_Cahoy_all"
"ANKRD28","Oligodendrocyte_Cahoy_all"
"DDR1","Oligodendrocyte_Cahoy_all"
"C7orf24","Oligodendrocyte_Cahoy_all"
"PLEKHB1","Oligodendrocyte_Cahoy_all"
"SNX15","Oligodendrocyte_Cahoy_all"
"SOX11","Oligodendrocyte_Cahoy_all"
"ANKRD13A","Oligodendrocyte_Cahoy_all"
"TMEM98","Oligodendrocyte_Cahoy_all"
"9330159K06","Oligodendrocyte_Cahoy_all"
"PADI2","Oligodendrocyte_Cahoy_all"
"MAN1C1","Oligodendrocyte_Cahoy_all"
"CTNNAL1","Oligodendrocyte_Cahoy_all"
"KIAA0363","Oligodendrocyte_Cahoy_all"
"ABTB2","Oligodendrocyte_Cahoy_all"
"PCYT2","Oligodendrocyte_Cahoy_all"
"STX2","Oligodendrocyte_Cahoy_all"
"VCAN","Oligodendrocyte_Cahoy_all"
"CHES1","Oligodendrocyte_Cahoy_all"
"STK39","Oligodendrocyte_Cahoy_all"
"SEMA6A","Oligodendrocyte_Cahoy_all"
"D15Wsu75e","Oligodendrocyte_Cahoy_all"
"HOOK3","Oligodendrocyte_Cahoy_all"
"ITPR2","Oligodendrocyte_Cahoy_all"
"5330426P16RIK","Oligodendrocyte_Cahoy_all"
"FOXK1","Oligodendrocyte_Cahoy_all"
"GNPTAB","Oligodendrocyte_Cahoy_all"
"LAPTM5","Oligodendrocyte_Cahoy_all"
"SPTBN1","Oligodendrocyte_Cahoy_all"
"C10orf132","Oligodendrocyte_Cahoy_all"
"ERBB2IP","Oligodendrocyte_Cahoy_all"
"C12orf46","Oligodendrocyte_Cahoy_all"
"TMEM151","Oligodendrocyte_Cahoy_all"
"TALDO1","Oligodendrocyte_Cahoy_all"
"RNF130","Oligodendrocyte_Cahoy_all"
"PEX5L","Oligodendrocyte_Cahoy_all"
"BIRC2","Oligodendrocyte_Cahoy_all"
"PLAT","Oligodendrocyte_Cahoy_all"
