"","A0","A1","A2","A4","A5","A6","A7","A8","A9","A10","A11","A12","B0","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B12","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C12","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
"isogroup188",9.15357091857814,8.31157805393093,8.23976878938736,8.20340387184966,7.86436064265128,7.62946465791205,7.98644373439865,8.07868064139186,8.33548364900528,7.55190845908031,8.1190412373594,8.12963795872439,9.34791329463837,8.67818518235973,8.01253566255304,8.47414642779151,8.28150803333698,8.17609848408512,7.22511452759587,7.85255010388593,7.93371499298925,7.37985245565501,7.78138558578947,8.09978118804225,9.19478490766444,8.6132280985689,7.90820156105057,8.3395871764182,7.96804000605048,8.41824996990886,7.39479428539534,7.80506728589624,7.50489012574321,8.11426880762149,7.1339688251319,7.99809467846821,9.39276681358938,8.36255677484563,8.13836952329435,8.92264823515903,8.03753973994417,8.39889201897803,7.48965420210695,8.05378558098864,7.84037877800165,7.88585017629144,7.69749455588156,8.30107587584813
"isogroup3498",1.62983590782054,3.7806569721233,2.31240080904844,3.55841377418197,2.74219168797377,3.23528652266415,3.04636770167529,2.76835872816558,4.18503457560521,3.85839505330996,3.81244959272337,3.99839480014356,1.78724993649025,3.59463398592366,2.8914823811957,3.2177329252602,3.23245408824086,2.82375358208045,3.65834366652779,4.2677106344234,3.3867662455464,2.69507437040179,3.53651052301761,4.1944714603347,2.12513050218839,3.33340101077295,2.67023479852209,3.22199148553536,4.09387861917564,3.11786324255172,3.76489807340307,4.038225058582,3.87076896985089,4.14886751640702,4.19917049382569,4.12335970201115,2.17341236251554,3.63382448527661,3.65601262542505,3.51918844520627,4.12287010429469,3.09359087192417,2.92777381576644,4.01724151869068,3.57666922458384,4.12441115417494,4.30925875257063,4.21103433661758
"isogroup31459",1.68424983843376,2.61495755780525,2.89157017562598,2.85271706560919,3.41038224849772,2.70999209858234,2.72897190872046,3.06497540631174,2.68002409644643,3.62312409290854,2.87510839850405,3.36400445505232,1.50788814324901,2.73308275692388,3.23598670717866,2.9318562679369,2.90668350771259,2.87131802874243,3.43370632221552,2.56304876735081,2.90429633875605,3.51651519362693,3.15394819828191,3.21530553175821,1.87360113375786,3.16469898754645,3.57223303320585,2.45636871672967,3.43021665264377,2.6321014962184,3.67207986904147,2.84429539623261,3.81860292185577,3.16335117263475,3.39483997983739,3.40986660473371,1.54977954381644,2.52807547628842,2.62377709036975,2.52968028725249,2.92075899085127,3.17745210296062,3.7491979759046,3.37918464196634,2.9952498193128,2.91554164729222,3.69762094388662,2.20323563052173
"isogroup17216",2.3396785616694,3.1221762444258,2.07322799253428,1.88810671051986,1.8108844342766,2.14795642316943,1.87889274803218,2.87234122782578,1.68024782813334,1.96603438670252,1.99666791613718,2.11539144112111,2.43846263938461,2.85477473011847,1.92585058127347,2.63190308520287,1.78294982823081,1.27058083311722,2.23662724964564,2.5697726388522,1.66201018096161,2.33125053260614,1.92009415428051,2.29097219950497,2.04303418663383,2.88759031455525,2.73292415928188,2.6807187252558,2.82755209360195,2.73933118728735,1.74754507299068,1.99159882978999,2.36934361935768,2.35543080127626,2.81241464785032,2.05010496108555,1.5099077010431,3.20877220239805,2.31709795968098,2.17331262390363,1.51760299872027,1.93930731924937,1.43745577805183,2.03554367057021,2.8699522053426,1.23048095282414,1.81677414422249,1.82524316397202
"isogroup7769",5.31807956182117,5.5032240663036,4.19114208573692,4.57802606754842,4.27998188483339,4.23927392340283,4.48176734392168,3.87684672965964,3.06591171425513,4.2588844825034,3.85625319150529,3.21990820499948,5.29499107236752,5.34427729822245,4.28805496863335,4.03937316699443,3.966002915314,3.85226914902951,4.49341352173731,3.91217482285723,4.18292876921317,4.38591056301273,3.99379539816435,4.15683769933565,5.32856874987238,5.27656667023334,4.62698057959295,4.23690403084081,4.12174002354637,4.04546392224301,4.12163743984555,4.05529187427993,3.91116367438983,3.6734680847921,4.25561396016052,3.08106660215221,5.1876149213795,5.82599513553961,4.5896688834682,3.93419485783357,4.12655578330922,4.01773867005669,3.98484719220524,3.85722745543931,3.8063049931345,4.32317833288246,3.8188995764361,3.62122345358089
"isogroup7477",6.11684317953413,6.525863995256,6.46329414241737,6.55446636261051,6.43074170924276,5.83933103436856,6.37178423228195,5.43709821009444,5.98772855617716,5.74207164964306,5.66005148806941,5.8108609353374,6.06793036605804,6.62655331208968,6.68835025267509,6.53217753522196,6.50226585916846,6.18979706432866,6.01662702251326,5.84917403469042,5.84626500045263,5.61490445656189,5.65468615877304,5.54577090844226,5.82307192025325,6.59950033324476,6.73987621627466,6.66902261975242,6.17718073495975,6.15411659546144,6.07447909335096,5.66054734655924,5.73778755116184,5.40654419915886,5.69714853085709,5.78173382542853,6.05577947077835,6.7856713497924,6.35193990278724,6.43413605085495,6.58830633581272,6.2536559802563,5.84288752903594,5.98706345740028,5.86490692098994,5.70851121429231,5.54499318442867,5.52514378614039
"isogroup1111",4.18238213145394,4.18091823898117,5.50588130284306,4.58013268077172,5.4356838627322,4.62478652004859,4.09779003149424,4.08028372680482,3.85141565834782,4.00745017839891,3.8654339501998,3.83593104133665,3.93686987937028,3.94858644075654,5.6883943382624,5.29969214872631,4.71511117515724,5.43405953863027,4.68415234128119,4.20541139596534,4.16817887536305,4.23952734647995,4.20946932272884,3.61412795967154,4.48516345125995,4.20636987385522,5.30159755286096,5.2764013001626,4.43172788997227,5.15209797342721,4.75817630950339,4.54141211127295,4.10631523690605,4.21747488853543,3.85734656230732,3.86979591793849,3.92314903247972,4.27177061558748,5.49915665882842,5.14956428513294,5.03216576035525,5.11077491618705,4.84324066806401,4.16740332872331,3.9864448574513,4.47778873775631,3.13562080848042,4.48935420880079
"isogroup14867",6.04746072249811,6.06619648779505,5.70889832121078,5.57641889462773,5.75267741418961,5.70582760672909,5.19815764462104,5.41257659470358,5.67418743879547,5.22568627458798,4.9675226229906,4.96894330693293,6.13494764813201,5.73030487320112,5.39412372642674,5.35850876026843,5.41808517432728,5.52429744897271,5.5536629831534,4.77524259490135,5.29859020971967,5.36795178153562,5.48281686697333,5.25995304746292,6.14281762025493,5.71592287290325,5.50394349509218,5.66619573900154,5.27524105164877,5.50216106628843,5.65065600606584,4.5045444566373,5.52953134568213,5.41857754519034,5.46721147207719,5.13578141546018,5.66559237969814,6.27886763086835,5.20356185930085,4.55034531448551,5.13070602911596,5.67751551364959,5.67976521919313,5.31952772309874,5.36085171260092,5.19091135078156,5.08765432687876,5.3908734395279
"isogroup11455",5.96452805132901,6.38693762798914,7.09056234789434,6.85740463588479,6.38795286270758,7.3890461769752,7.48585104110559,6.86636640755302,7.05305995872272,7.50840620657548,7.4419395378057,7.25231230499257,6.05511111880515,6.44430315247477,7.03959688035289,6.37839134494671,6.54691198823836,6.44237361404701,7.38069696658912,7.51849024732501,7.06871262626527,7.52226453654285,7.46281042716394,6.98320674829595,6.01690528327136,6.14841801291513,6.83137672018839,6.59155047079917,6.48762053623967,6.50998493347293,7.05434634378467,7.15792855901638,7.22897643060927,7.15842967747782,6.51942212310322,6.57808460724168,6.11331130376093,6.41672957126832,6.70927915231809,6.39959151199086,6.93681396226534,6.30283750096321,7.06965488144897,6.70657350893164,7.18223863260268,6.55818414459339,7.08137888070555,6.60452444242318
"isogroup19303",1.60556574951849,1.8770097522919,1.86437003719074,3.14051925966895,3.11540570018688,2.82802557292791,3.30459893433448,2.34167963877074,3.46727141095043,3.23923138850581,3.19726322421136,3.6232003583316,1.79020518819542,2.57713801658014,2.03415586774368,1.90205893910648,2.46325793673262,2.70013214322901,3.32132207924959,3.39190354074995,3.47192411729867,3.54317564304108,3.32097140521209,2.78967771434408,1.4225560419317,2.43523928850356,2.53135567748589,2.63238217681096,3.07343467790299,2.57484965230068,2.81568743603135,2.96893405110443,3.82498464593063,2.81087745884212,3.66232549946545,3.35561306498911,1.4604666221919,2.15288327872688,2.67948421034523,3.01598565230526,3.48040581672557,2.63928310059204,2.29387997168601,2.7006320744128,2.6582793430805,3.20968489569371,3.56727626593418,3.49103772389955
"isogroup36503",1.38221763084858,1.38561316580441,1.51496132618882,3.7972804161908,3.89961143093584,3.55920132167513,4.14899545088906,3.89122968862249,3.28305362135036,4.03260339860775,3.62743902835646,3.23674437917411,1.53940208044064,1.22864247517237,1.51077914570626,2.22317973154594,3.35083046793192,3.10441315737296,4.15901291583418,3.2829743616413,3.44095969437885,4.10109723854955,3.79353354551125,2.87593354050141,1.90512004060251,1.20988649112012,1.49544239998975,3.52846042706554,3.04046887279058,3.83377254433351,3.97139896745314,3.06396894930546,3.85526067992097,4.32044257198356,4.00152770621482,2.1517936427582,1.58287964312923,1.11018680178199,2.23592179036551,2.56361644222929,3.36835027428178,3.77051115196966,3.63895547179922,3.41450263692691,3.8418190629613,3.90352831317009,3.81125886283433,3.26751380446596
"isogroup18171",3.85763059151057,2.18680298408666,1.99202286149687,2.50902649539959,2.79314741405464,1.95133925083322,2.32300750776733,2.59628434846173,2.10945806462792,1.78412592456227,1.62822279376631,2.17401609357359,3.42269755943911,2.59105062758934,2.36700218824468,2.56990076166835,2.14668436455022,2.73986310294193,2.9283397629019,1.82634275810721,1.91497303651286,2.00876564207177,2.15002128213331,1.8374957402357,3.83850980654094,2.24508099863135,2.44829924534502,2.20235420934723,2.28130450350736,2.38496769073263,2.28121930377861,1.7215017979417,2.27885575971771,2.20115922763371,2.28887540284956,1.3173696471747,3.23234053007119,2.38035759382194,2.3765868221884,2.4648654836006,0.951065142229262,2.3179002606023,2.76724558123109,2.10305418394281,2.35584022571484,2.40754055339554,2.36322498567456,2.15619682022043
"isogroup7449",4.68786646610929,4.81697055399312,4.4816945278314,4.84279405203671,5.04973261762372,5.10024983388777,4.88223892112542,4.82915830900399,5.05752287336816,5.1006353270158,5.09135770977419,5.13213558538434,4.26837080055267,4.56465708804763,4.68201408145914,4.86716679016463,5.07242741616858,4.66060608315677,5.11003683192307,5.0985110312078,4.97326987793047,5.03543578620839,5.37237553890026,5.00456857245835,4.53092672438087,4.43303785366245,4.8987454818738,4.87596461128821,5.1191725028436,5.03597726769038,4.94251044224804,4.88409342694598,4.98674433139374,5.39497353678089,5.54734669273255,5.02517169352464,4.01266544632425,4.60429609152118,4.67887019196249,5.21290894112151,5.12167221818562,4.51679010544311,4.94873181062449,5.42815600646639,5.06841190776505,5.4386534302778,5.34974503692503,5.42081601837057
"isogroup12892",3.79450442343542,4.06478796338353,4.0994712404567,3.77018959278146,4.29773273365989,4.48277272411549,3.64711835874732,4.35870202251395,3.74871674587295,3.98789611632059,4.12357030207382,3.88111095782642,4.14903914809951,4.11943890177868,4.39616302900003,4.45635861096917,4.03549047907322,4.38807818272814,4.07675421837932,4.04652381415757,4.68012421763162,4.26485166524531,4.25303778254568,4.27564748870532,3.7573047888803,4.15806025523631,4.24583989863968,4.70531033318561,4.71716080306408,4.28270014239327,4.59119937141499,3.9324468590294,4.41031057154336,4.1263388044366,4.23726417331322,4.60792131166031,4.1597897300832,4.15922263066506,4.06552386144022,4.17787840432062,4.28676458964994,4.4667439093152,4.10982252309676,4.59093521835402,4.24910964494871,4.1173892532953,4.50160005305603,3.98990521059448
"isogroup494",8.21971776274312,8.19010164945885,8.45334653250235,9.31560661952599,8.62261596656655,8.50704485027343,7.80090410287688,8.33672326369878,8.006806952356,8.44383810665762,8.4657334426646,8.55769733877739,8.17691538018503,8.16686488600861,8.50673373878219,8.30886760485952,9.07924446365347,8.52183150132804,8.56437845071516,8.26749969768317,8.21394716843307,8.60471240145142,8.73220992259226,8.40641874077195,8.3474524781704,8.13268037737283,8.53046873891874,8.57781420867689,8.52582772589265,8.2426094063494,8.39439467638719,8.34719762777017,8.32865870769283,8.5785059538406,8.58794802290469,8.49633639896043,8.20029123991003,8.20137769255084,8.16945386987906,8.43676319894248,8.86516608569407,8.48907692872654,8.61990374710026,8.19677457250384,8.30100232415487,8.35194082501687,8.61772070888683,8.48919744993723
"isogroup4072",2.92869396423968,2.95901473706104,4.26026695112222,4.48265941375431,4.73850013897626,4.37602863519532,4.48050639276475,4.58101604549389,4.95051968308338,4.46574257734364,4.23643266322739,4.75237121941968,3.66894649291184,2.39468983937783,4.57734718904389,4.3450721868019,4.57547883925567,4.88764338194373,4.42257972207634,4.96407716002861,4.4674410699597,4.47967834504693,4.38579200948454,4.48800632442331,3.3169826570918,2.80715890343364,4.12160784545301,4.44252642677203,4.69321846206641,4.372316266253,5.13448034429825,4.39839165603681,4.58233107653644,4.74083674262755,4.53474277573985,4.55596692462356,3.74375633829737,1.85339464810054,4.21043343908346,4.27079372854784,4.74222048009604,4.29385374243481,4.61400428780026,4.01964316456681,4.37340788809334,4.55701742437656,4.46421842243154,4.72538738378494
"isogroup17792",3.18054051532052,3.75454320805393,3.16508033560181,3.52140389387556,3.42655105406997,4.11649780922355,3.53701028640442,3.51978965517748,3.53987732181547,3.36380818619899,3.65475246536768,4.13944668506316,2.91209066484153,4.13445929752066,4.17279545654562,3.57132609115222,4.28969864685727,3.71605270266887,4.04296879714056,4.39558513355618,4.32319294068016,3.97578848526523,4.206034159275,3.13012078175021,3.21718872761367,3.87257564497971,4.40463295322977,2.87327164411668,3.69441600533619,3.69644985699017,3.60634565659255,4.03874970436964,3.8390247165669,2.01191590233403,3.78060930621735,4.02834108688744,3.72899397489288,1.75978284851247,3.74197033209198,3.61557653718187,4.38468290717546,3.87705823564813,3.78214892447997,4.47522377716539,3.77085561973065,4.21048775818709,3.11681023925269,3.39678405850939
"isogroup6517",4.53437358005349,2.03764509326692,3.00905198193113,3.07909100481092,2.38752358770586,3.383570707148,2.81825619713243,2.35841808074179,2.63205933656386,2.46746970975819,1.87623627105688,2.58653574055937,4.11876271720116,3.2286176906946,2.56865627879992,3.27353127331291,2.47868705377557,3.28675669755994,2.36667604998441,2.84296892272162,2.95381455797928,1.73053937866766,2.20697958010994,3.09693630236369,4.31795738073921,3.13018754553758,2.82445026009477,3.56480843923936,2.50727362164502,2.59048407811696,1.78085105301214,3.54053369692511,2.64112843559829,3.12484341295249,2.27345537216502,2.64845999766943,4.153536721873,3.26818038180629,2.89293515777794,2.69239056847315,2.88243176330584,2.87422717374684,2.97305598970373,2.34036203653572,2.43724569261376,1.63812054352398,2.58986313891694,3.30817827579164
"isogroup9852",6.36664362778222,6.54306824710587,5.95627192988885,5.97790403184275,6.04397079729113,5.64724097085052,5.66191205285666,5.92156478591035,5.96937429803623,5.31331567895731,5.66818667283214,5.73997375948233,6.63995560571131,6.73461218181861,5.92727728512767,5.92302897363098,5.60528189275584,6.02909887911342,5.65824339656808,5.30622475363712,5.9660558013718,5.83064401882694,5.65788115483146,5.91371637609522,6.32940341538078,6.41775056302114,6.19940637734278,5.82782976106999,6.06419137137373,6.07607773185241,5.42412191122695,5.57162075113244,5.68898989402908,5.77024050576397,5.50363108671429,6.047857669178,6.35080087137269,6.84220797448652,5.94720010627153,5.85182505270738,5.60275950652322,6.14287906763188,5.67749091098184,5.63890076656069,5.7900198464726,5.93266937609828,5.5247079156363,5.73638917051558
"isogroup800",5.3171763045819,5.25882021878066,5.38387498701803,5.34479176847178,5.5474127911521,5.21952048121342,5.43023249229814,5.47942108694343,5.36180971088647,5.37237887529372,5.56509976132538,5.47426112809585,5.22256733653976,5.51335690699341,5.39298192918815,5.42659543597612,5.38432918585798,5.66663340186526,5.26301454026431,5.61503724927809,5.31717408338989,5.46981587400483,5.49953562169345,5.58423018556377,5.19495626398601,5.30056518978757,5.54438645885744,5.60777453414152,5.45011439829586,5.39409740931924,5.4768688715209,5.49969310068452,5.27910571847741,5.57243943738451,5.50107263274765,5.42673862814379,5.68854229376816,5.83913808185807,5.58823774917797,5.21194056244104,5.10795221271382,5.50715236287223,5.34214822733379,5.84154490035295,5.32213037846667,5.5881060050538,5.31135934860781,5.74397972130309
